,artist,FR,GB,DE,IT,ES,BE
316,"Calvin Harris, Rag'n'Bone Man",619115.0,2086308.0,866204.0,491713.0,193707.0,246400.0
317,"Calvin Harris, Rihanna",35350.0,373376.0,39281.0,64575.0,55002.0,23774.0
318,"Calvin Harris, Sam Smith",311714.0,533778.0,237723.0,0.0,0.0,194766.0
319,"Calvin Harris, Sam Smith, Jessie Reyez",753987.0,2297799.0,1274270.0,519237.0,388026.0,215966.0
320,"Calvin Harris, The Weeknd",46940.0,182040.0,71190.0,0.0,0.0,9251.0
321,"Calvin Harris, Tom Grennan",148885.0,530579.0,114401.0,0.0,0.0,60570.0
322,Camila Cabello,653761.0,2774921.0,1347620.0,665370.0,1279472.0,306240.0
323,"Camila Cabello, DaBaby",70300.0,727088.0,379134.0,29184.0,24030.0,84570.0
324,"Camila Cabello, Ed Sheeran",1108694.0,984930.0,997241.0,881413.0,1126919.0,262810.0
325,"Camila Cabello, Young Thug",990155.0,2778971.0,2301877.0,816643.0,1200872.0,309533.0
326,Camélia Jordana,336270.0,0.0,0.0,0.0,0.0,0.0
327,Cappuccino,150444.0,0.0,0.0,0.0,0.0,0.0
328,Carbonne,2974433.0,0.0,0.0,0.0,0.0,262488.0
329,"Carbozo, Koba LaD, Shotas",53101.0,0.0,0.0,0.0,0.0,0.0
330,"Carbozo, Ninho",145048.0,0.0,0.0,0.0,0.0,0.0
331,"Carbozo, Timal",39921.0,0.0,0.0,0.0,0.0,0.0
332,Cardi B,124697.0,1899386.0,455657.0,75272.0,17613.0,121793.0
333,"Cardi B, 21 Savage",27435.0,191001.0,78833.0,0.0,0.0,18327.0
334,"Cardi B, Bad Bunny, J Balvin",525201.0,1848468.0,993087.0,569465.0,1251068.0,155388.0
335,"Cardi B, Megan Thee Stallion",435873.0,1934408.0,815977.0,390068.0,185549.0,199480.0
336,Carla,68719.0,0.0,0.0,0.0,0.0,0.0
337,"Cats On Trees, Gavin Moss",33443.0,0.0,0.0,0.0,0.0,0.0
338,"Cecilia Krull, Gavin Moss",349771.0,0.0,0.0,0.0,0.0,0.0
339,Central Cee,2188197.0,9082918.0,2010668.0,1089408.0,345651.0,604639.0
340,"Central Cee, JRK 19",185489.0,0.0,0.0,0.0,0.0,15061.0
341,"Central Cee, Lil Baby",164695.0,1353199.0,702505.0,103456.0,69674.0,106496.0
342,"Central Cee, Rondodasosa, Freeze corleone, Baby Gang, A2 Anti, Morad, Beny Jr, ASHE 22",48568.0,0.0,0.0,338334.0,207280.0,0.0
343,Chappell Roan,697805.0,10568019.0,1383689.0,365136.0,339692.0,293587.0
344,Charles Aznavour,1159826.0,0.0,0.0,0.0,0.0,59326.0
345,"Charli xcx, Billie Eilish",60055.0,1268992.0,290087.0,53742.0,54904.0,84897.0
346,Charlie Puth,693084.0,2757026.0,2046279.0,790500.0,1149710.0,248641.0
347,"Charlie Puth, Jung Kook, BTS",50261.0,100065.0,123988.0,0.0,0.0,11834.0
348,"Charlie Puth, Kehlani",68111.0,196999.0,0.0,31486.0,0.0,4317.0
349,"Charlie Puth, Selena Gomez",28883.0,114777.0,30062.0,167681.0,237863.0,24009.0
350,Charlotte Cardin,654032.0,0.0,0.0,0.0,0.0,68418.0
351,"Cheat Codes, Kris Kross Amsterdam",115028.0,42523.0,200411.0,0.0,0.0,6353.0
352,"Cher, Stevie Wonder",77845.0,0.0,0.0,0.0,0.0,0.0
353,Chezile,217462.0,60466.0,68505.0,0.0,0.0,39521.0
354,"Chico Rose, 71 Digits",122651.0,0.0,0.0,0.0,0.0,0.0
355,"Chico Rose, AFROJACK",173735.0,0.0,0.0,0.0,0.0,5277.0
356,Childish Gambino,149841.0,1603150.0,172370.0,64109.0,60081.0,57367.0
357,Chiloo,115672.0,0.0,0.0,0.0,0.0,0.0
358,Chily,711452.0,0.0,0.0,0.0,0.0,0.0
359,"Chily, Koba LaD",258281.0,0.0,0.0,0.0,0.0,6902.0
360,Chris Brown,701076.0,3712089.0,2547670.0,402259.0,139124.0,245513.0
361,"Chris Brown, Drake",37418.0,1346385.0,287586.0,0.0,0.0,35144.0
362,"Cinco, Leto",55659.0,0.0,0.0,0.0,0.0,0.0
363,Clara Luciani,1377222.0,0.0,0.0,0.0,0.0,7042.0
364,Claudio Capéo,156166.0,0.0,0.0,0.0,0.0,0.0
365,"Clean Bandit, Anne-Marie, Sean Paul",476217.0,1487627.0,993758.0,776165.0,1053995.0,143488.0
366,"Clean Bandit, Demi Lovato",674458.0,1692418.0,1722385.0,730974.0,779203.0,214233.0
367,"Clean Bandit, Julia Michaels",302281.0,1232483.0,531734.0,141894.0,246429.0,122649.0
368,"Clean Bandit, Mabel, 24kGoldn",298759.0,670792.0,508105.0,187492.0,0.0,73557.0
369,"Clean Bandit, Zara Larsson",422425.0,2528609.0,1169672.0,691335.0,600945.0,181870.0
370,Coelho,80045.0,0.0,0.0,0.0,0.0,0.0
371,"Coelho, Nouvelle École",188833.0,0.0,0.0,0.0,0.0,20117.0
372,Coi Leray,380160.0,797524.0,485455.0,48598.0,0.0,70361.0
373,Coldplay,1927334.0,13569650.0,3203590.0,940926.0,764107.0,1516175.0
374,"Coldplay, BTS",781475.0,626628.0,850103.0,544887.0,364955.0,201192.0
375,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",504620.0,72922.0,70816.0,0.0,0.0,113545.0
376,"Coldplay, Seeb",43128.0,0.0,41546.0,72415.0,76563.0,10085.0
377,Colorblast,47912.0,0.0,0.0,0.0,0.0,0.0
378,Columbine,2455154.0,0.0,0.0,0.0,0.0,26109.0
379,"Columbine, Foda C, Lujipeka",18650.0,0.0,0.0,0.0,0.0,0.0
380,"Columbine, Lujipeka, Chaps",192135.0,0.0,0.0,0.0,0.0,0.0
381,"Columbine, Lujipeka, Foda C",32591.0,0.0,0.0,0.0,0.0,0.0
382,Conan Gray,41556.0,701276.0,202871.0,56968.0,189378.0,83411.0
383,"Conkarah, Shaggy, DJ Fle",219912.0,0.0,247534.0,0.0,0.0,72207.0
384,"Coolio, L.V.",360880.0,676332.0,3600989.0,60468.0,0.0,522199.0
385,"Corneille, Aya Nakamura, Trinix",913813.0,0.0,0.0,0.0,0.0,0.0
386,Creepy Nuts,58921.0,0.0,76501.0,0.0,0.0,0.0
387,Cyndi Lauper,170798.0,115288.0,0.0,0.0,0.0,38379.0
388,"Céline Dion, Jean-Jacques Goldman",588383.0,0.0,0.0,0.0,0.0,8622.0
389,"D.A.V, Damso",50008.0,0.0,0.0,0.0,0.0,5961.0
390,DA Uzi,2015927.0,0.0,0.0,0.0,0.0,0.0
391,"DA Uzi, Freeze corleone",49476.0,0.0,0.0,0.0,0.0,0.0
392,"DA Uzi, Gazo",553887.0,0.0,0.0,0.0,0.0,15711.0
393,"DA Uzi, Kaaris",45492.0,0.0,0.0,0.0,0.0,0.0
394,"DA Uzi, Kayna Samet",50673.0,0.0,0.0,0.0,0.0,0.0
395,"DA Uzi, Lacrim",79289.0,0.0,0.0,0.0,0.0,0.0
396,"DA Uzi, Maes",145855.0,0.0,0.0,0.0,0.0,0.0
397,"DA Uzi, Naps",61249.0,0.0,0.0,0.0,0.0,0.0
398,"DA Uzi, Nekfeu",171283.0,0.0,0.0,0.0,0.0,0.0
399,"DA Uzi, Ninho",1015377.0,0.0,0.0,0.0,0.0,15095.0
400,"DA Uzi, Ninho, SCH, Hornet La Frappe, Leto, Sadek, Soprano",543838.0,0.0,0.0,0.0,0.0,9186.0
401,"DA Uzi, Soso Maness, Zkr",35596.0,0.0,0.0,0.0,0.0,0.0
402,"DENZO, Koba LaD",39126.0,0.0,0.0,0.0,0.0,0.0
403,"DJ Abdel, Medi Meyz, Kofs",39594.0,0.0,0.0,0.0,0.0,0.0
404,"DJ Babs, 4Keus",339702.0,0.0,0.0,0.0,0.0,0.0
405,"DJ Bens, Dadinho, Kofs, RK",57157.0,0.0,0.0,0.0,0.0,0.0
406,"DJ Erise, Aya Nakamura",128793.0,0.0,0.0,0.0,0.0,0.0
407,"DJ Gangster, DNDM, Big Pun, DJ Belite",47654.0,0.0,95947.0,0.0,0.0,8952.0
408,"DJ Hamida, Lartiste",27280.0,0.0,0.0,0.0,0.0,0.0
409,"DJ Hamida, Rohff, Ricky Rich",61144.0,0.0,0.0,0.0,0.0,0.0
410,"DJ Hamida, SAF",62544.0,0.0,0.0,0.0,0.0,0.0
411,"DJ Kawest, Attachingboy",548236.0,0.0,0.0,0.0,0.0,37138.0
412,"DJ Kayz, KeBlack, Naza",124532.0,0.0,0.0,0.0,0.0,0.0
413,"DJ Kayz, Moha K",59147.0,0.0,0.0,0.0,0.0,0.0
414,"DJ Kayz, Niska",271175.0,0.0,0.0,0.0,0.0,0.0
415,"DJ Kayz, RK",60368.0,0.0,0.0,0.0,0.0,0.0
416,"DJ Kayz, Wassila, Scridge",52290.0,0.0,0.0,0.0,0.0,0.0
417,"DJ Khaled, Drake",89697.0,1590491.0,1039320.0,132664.0,42852.0,74318.0
418,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",126890.0,1052525.0,538253.0,143704.0,132817.0,66568.0
419,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",390557.0,2290669.0,1220219.0,391029.0,434165.0,129044.0
420,"DJ Khaled, Rihanna, Bryson Tiller",433837.0,2259280.0,1061743.0,302009.0,408006.0,100405.0
421,"DJ Sem, Marwa Loud",247951.0,0.0,0.0,0.0,0.0,0.0
422,DJ Snake,456301.0,0.0,0.0,0.0,0.0,0.0
423,"DJ Snake, Hamza",65117.0,0.0,0.0,0.0,0.0,0.0
424,"DJ Snake, J Balvin, Tyga",1336999.0,165810.0,1479471.0,1014302.0,892439.0,260684.0
425,"DJ Snake, Justin Bieber",284210.0,479633.0,487723.0,286537.0,366169.0,63073.0
426,"DJ Snake, Lauv",251498.0,155564.0,79245.0,39745.0,0.0,20447.0
427,"DJ Snake, Ozuna, Megan Thee Stallion, LISA",262357.0,0.0,0.0,0.0,0.0,0.0
428,"DJ Snake, Selena Gomez",426179.0,0.0,0.0,0.0,0.0,0.0
429,"DJ Snake, Selena Gomez, Ozuna, Cardi B",1199765.0,752282.0,1506335.0,1356704.0,1790186.0,238683.0
430,DNCE,21216.0,318773.0,43889.0,48527.0,32177.0,3444.0
431,"DRAM, Lil Yachty",17177.0,80682.0,59036.0,7417.0,10376.0,9715.0
432,DTF,2510827.0,0.0,0.0,0.0,0.0,7572.0
433,"DTF, N.O.S",257353.0,0.0,0.0,0.0,0.0,0.0
434,"DVM, Favé, La Mano 1.9",186174.0,0.0,0.0,0.0,0.0,0.0
435,"DYSTINCT, Bryan Mg",45582.0,0.0,0.0,0.0,0.0,8223.0
436,"DYSTINCT, MHD, YAM",411487.0,0.0,0.0,0.0,0.0,63595.0
437,"DYSTINCT, Naza, Unleaded",396735.0,0.0,76805.0,0.0,0.0,60504.0
438,DaBaby,147406.0,267018.0,116108.0,0.0,0.0,61173.0
439,"DaBaby, Roddy Ricch",1392477.0,3139575.0,3164357.0,1302599.0,519946.0,448692.0
440,Dabs,344204.0,0.0,0.0,0.0,0.0,0.0
441,"Dabs, Aya Nakamura",131399.0,0.0,0.0,0.0,0.0,0.0
442,"Dabs, Maes",123816.0,0.0,0.0,0.0,0.0,0.0
443,Daddy Yankee,336191.0,0.0,430486.0,727159.0,4370121.0,67654.0
444,"Daddy Yankee, Snow",987980.0,132496.0,1531997.0,1802208.0,2870515.0,215465.0
445,Dadi,264520.0,0.0,0.0,0.0,0.0,11502.0
446,"Dadi, Nouvelle École",1265484.0,0.0,0.0,0.0,0.0,79919.0
447,Dadju,8972723.0,0.0,0.0,0.0,0.0,133934.0
448,"Dadju, Alonzo, GIMS",175280.0,0.0,0.0,0.0,0.0,0.0
449,"Dadju, Anitta",789478.0,0.0,0.0,0.0,0.0,26542.0
450,"Dadju, Damso",51172.0,0.0,0.0,0.0,0.0,0.0
451,"Dadju, Franglish",693014.0,0.0,0.0,0.0,0.0,0.0
452,"Dadju, GIMS",672873.0,0.0,0.0,0.0,0.0,0.0
453,"Dadju, Gazo",88498.0,0.0,0.0,0.0,0.0,0.0
454,"Dadju, KALY, Soolking, Aymane Serhani",46666.0,0.0,0.0,0.0,0.0,0.0
455,"Dadju, KeBlack, Fally Ipupa",49993.0,0.0,0.0,0.0,0.0,0.0
456,"Dadju, Koba LaD",117517.0,0.0,0.0,0.0,0.0,0.0
457,"Dadju, Nekfeu",59802.0,0.0,0.0,0.0,0.0,0.0
458,"Dadju, Ninho",2180723.0,0.0,0.0,0.0,0.0,98204.0
459,"Dadju, Niska",374214.0,0.0,0.0,0.0,0.0,0.0
460,"Dadju, PLK",51075.0,0.0,0.0,0.0,0.0,0.0
461,"Dadju, Ronisia",534711.0,0.0,0.0,0.0,0.0,0.0
462,"Dadju, S.Pri Noir",42020.0,0.0,0.0,0.0,0.0,0.0
463,"Dadju, Sofiane",35263.0,0.0,0.0,0.0,0.0,0.0
464,"Dadju, Tayc",2384197.0,0.0,0.0,0.0,0.0,137201.0
465,"Dadju, Tayc, Rsko",68838.0,0.0,0.0,0.0,0.0,0.0
466,"Dadju, Tiakola",830566.0,0.0,0.0,0.0,0.0,42564.0
467,"Dadju, Zola",76745.0,0.0,0.0,0.0,0.0,0.0
468,Daft Punk,45573.0,0.0,0.0,0.0,0.0,14169.0
469,"Daft Punk, Julian Casablancas",39832.0,0.0,0.0,0.0,0.0,0.0
470,Dagny,20292.0,0.0,0.0,0.0,0.0,0.0
471,"Dala, Booba",141834.0,0.0,0.0,0.0,0.0,0.0
472,Dalida,75738.0,0.0,0.0,0.0,0.0,0.0
473,Damiano David,545051.0,0.0,0.0,737502.0,0.0,137062.0
474,Damso,30590460.0,0.0,0.0,0.0,0.0,1936209.0
475,"Damso, Angèle",173443.0,0.0,0.0,0.0,0.0,17306.0
476,"Damso, Booba",245203.0,0.0,0.0,0.0,0.0,2917.0
477,"Damso, Fally Ipupa",146607.0,0.0,0.0,0.0,0.0,9728.0
478,"Damso, Hamza",759874.0,0.0,0.0,0.0,0.0,74764.0
479,"Damso, Kalash",1344208.0,0.0,0.0,0.0,0.0,112746.0
480,"Damso, Kalash Criminel",65594.0,0.0,0.0,0.0,0.0,0.0
481,"Damso, Lous and The Yakuza",307593.0,0.0,0.0,0.0,0.0,30644.0
482,"Damso, YG Pablo",348595.0,0.0,0.0,0.0,0.0,40191.0
483,"Damso, Youri Botterman",150107.0,0.0,0.0,0.0,0.0,7653.0
484,"Dan + Shay, Justin Bieber",39041.0,301805.0,107681.0,0.0,0.0,61816.0
485,"Dance Fruits Music, DMNDS, Fallen Roses, Lunis, Lujavo",101076.0,0.0,152464.0,0.0,0.0,9214.0
486,"Dance Fruits Music, DMNDS, KOYSINA",38866.0,0.0,0.0,0.0,0.0,0.0
487,"Dance Fruits Music, DMNDS, dnvn, Lunis, Lujavo",394304.0,0.0,136463.0,0.0,0.0,28639.0
488,Danny Ocean,201372.0,0.0,432757.0,1102494.0,9459824.0,18593.0
489,Dasha,586136.0,3097403.0,1654188.0,0.0,0.0,350489.0
490,"Dau, Nouvelle École",612040.0,0.0,0.0,0.0,0.0,43163.0
491,"Dave, Central Cee",467230.0,4676025.0,941425.0,281161.0,65353.0,241154.0
492,"Dave, Tiakola",1917269.0,79157.0,0.0,0.0,0.0,132431.0
493,David Guetta,59320.0,0.0,0.0,0.0,0.0,0.0
494,"David Guetta, AFROJACK, Charli xcx, French Montana",149587.0,231928.0,85423.0,0.0,22493.0,19026.0
495,"David Guetta, Akon",54034.0,0.0,235729.0,0.0,0.0,10503.0
496,"David Guetta, Alesso, Madison Love",70047.0,0.0,0.0,0.0,0.0,25549.0
497,"David Guetta, Alphaville, Ava Max",630623.0,0.0,265786.0,0.0,0.0,76937.0
498,"David Guetta, Anne-Marie",222557.0,319918.0,391326.0,157978.0,0.0,62801.0
499,"David Guetta, Anne-Marie, Coi Leray",979772.0,563964.0,1962453.0,982220.0,202605.0,348079.0
500,"David Guetta, Bebe Rexha",3024199.0,3504742.0,5035758.0,1445520.0,1623189.0,851832.0
501,"David Guetta, Bebe Rexha, J Balvin",660157.0,105552.0,822992.0,323201.0,823172.0,110943.0
502,"David Guetta, Becky Hill, Ella Henderson",372124.0,1306701.0,601034.0,284663.0,0.0,143526.0
503,"David Guetta, Brooks, Loote",81676.0,67317.0,227790.0,0.0,0.0,6856.0
504,"David Guetta, Cedric Gervais, Chris Willis",19613.0,0.0,347632.0,7965.0,28847.0,0.0
505,"David Guetta, Fetty Wap, Sia",18526.0,0.0,0.0,0.0,10294.0,0.0
506,"David Guetta, Justin Bieber",322160.0,953736.0,828779.0,378213.0,524686.0,109336.0
507,"David Guetta, Kid Cudi",595945.0,0.0,1440754.0,0.0,0.0,135631.0
508,"David Guetta, Kim Petras",544388.0,0.0,678418.0,0.0,0.0,209022.0
509,"David Guetta, Martin Garrix, Brooks",328563.0,403216.0,942554.0,344977.0,103199.0,77252.0
510,"David Guetta, OneRepublic",1098814.0,1000835.0,1200375.0,476878.0,262736.0,325982.0
511,"David Guetta, RAYE",76502.0,92409.0,0.0,81424.0,0.0,6052.0
512,"David Guetta, Showtek",111754.0,0.0,0.0,0.0,0.0,8915.0
513,"David Guetta, Sia",721716.0,929491.0,1264823.0,787018.0,578595.0,350641.0
514,"David Guetta, Zara Larsson",31521.0,0.0,0.0,8470.0,12753.0,2809.0
515,David Kushner,1743858.0,2386203.0,2905289.0,763858.0,0.0,720872.0
516,"Davy One, Patson",111740.0,0.0,0.0,0.0,0.0,0.0
517,"Dayvi, Victor Cardenas, Kelly Ruíz",40773.0,0.0,0.0,490246.0,881780.0,0.0
518,Dean Lewis,465134.0,2352315.0,2274943.0,310898.0,86777.0,852049.0
519,Dean Martin,312761.0,2518606.0,2961415.0,115755.0,61041.0,108926.0
520,"Deen Burbigo, Nekfeu",117075.0,0.0,0.0,0.0,0.0,0.0
521,Demi Lovato,215033.0,1287351.0,657969.0,227469.0,170282.0,148370.0
522,Demszer,55912.0,0.0,0.0,0.0,0.0,0.0
523,Denden,323696.0,0.0,0.0,0.0,0.0,13617.0
524,Dennis Lloyd,1328563.0,1032387.0,3688665.0,495435.0,198423.0,156916.0
525,"Dennis Lloyd, Robin Schulz",39032.0,0.0,0.0,0.0,0.0,0.0
526,"Deorro, Elvis Crespo",79654.0,0.0,0.0,10790.0,37381.0,0.0
527,Dermot Kennedy,628797.0,2823163.0,1416472.0,0.0,0.0,222674.0
528,Dertay,423938.0,0.0,0.0,0.0,0.0,0.0
529,Desiigner,101815.0,81224.0,200922.0,10500.0,10951.0,15703.0
530,Dexe243,77257.0,0.0,0.0,0.0,0.0,0.0
531,Diam's,288544.0,0.0,0.0,0.0,0.0,0.0
532,"Diam's, Vitaa",49757.0,0.0,0.0,0.0,0.0,0.0
533,Diddi Trix,48041.0,0.0,0.0,0.0,0.0,0.0
534,"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, NATTI NATASHA, Dimitri Vegas, Like Mike",257054.0,0.0,689182.0,0.0,140811.0,229586.0
535,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",261986.0,449968.0,2634515.0,0.0,0.0,382804.0
536,"Dinor rdt, Hatik",37906.0,0.0,0.0,0.0,0.0,0.0
537,"Dinor rdt, Jul",46221.0,0.0,0.0,0.0,0.0,0.0
538,"Dinor rdt, Mister V",144144.0,0.0,0.0,0.0,0.0,0.0
539,"Dinor rdt, Naza",42009.0,0.0,0.0,0.0,0.0,0.0
540,Dinos,3978768.0,0.0,0.0,0.0,0.0,48474.0
541,"Dinos, DA Uzi",136399.0,0.0,0.0,0.0,0.0,8297.0
542,"Dinos, Damso",609847.0,0.0,0.0,0.0,0.0,21321.0
543,"Dinos, Hamza",481758.0,0.0,0.0,0.0,0.0,0.0
544,"Dinos, Jolagreen23, La Mano 1.9",107967.0,0.0,0.0,0.0,0.0,0.0
545,"Dinos, Josman",96703.0,0.0,0.0,0.0,0.0,0.0
546,"Dinos, Laylow",113383.0,0.0,0.0,0.0,0.0,7532.0
547,"Dinos, Leto",93801.0,0.0,0.0,0.0,0.0,0.0
548,"Dinos, Marie Plassard",73837.0,0.0,0.0,0.0,0.0,0.0
549,"Dinos, Nekfeu",473719.0,0.0,0.0,0.0,0.0,17262.0
550,"Dinos, Tayc",131001.0,0.0,0.0,0.0,0.0,7642.0
551,"Dinos, Tiakola",98249.0,0.0,0.0,0.0,0.0,0.0
552,"Dinos, Werenoi",78941.0,0.0,0.0,0.0,0.0,0.0
553,"Dinos, Zed",64763.0,0.0,0.0,0.0,0.0,0.0
554,"Dinos, Zefor, Zikxo",93915.0,0.0,0.0,0.0,0.0,0.0
555,"Diplo, MØ",67661.0,0.0,44675.0,0.0,0.0,5413.0
556,"Diplo, Niska",246258.0,0.0,0.0,0.0,0.0,0.0
557,"Disiz, Damso",1790676.0,0.0,0.0,0.0,0.0,132129.0
558,"Disturbed, CYRIL",1947308.0,0.0,1026570.0,0.0,0.0,350722.0
559,Diva Faune,50518.0,0.0,0.0,0.0,0.0,0.0
560,"Dj Leska, Shannon, Taliixo Beatz",73208.0,0.0,0.0,0.0,0.0,0.0
561,"Dj Quick, Ninho, Hamza",56233.0,0.0,0.0,0.0,0.0,0.0
562,"Dj Quick, RK, DA Uzi",36856.0,0.0,0.0,0.0,0.0,0.0
563,Djadja & Dinaz,14553919.0,0.0,0.0,0.0,0.0,87419.0
564,"Djadja & Dinaz, DJ Babs",163644.0,0.0,0.0,0.0,0.0,0.0
565,"Djadja & Dinaz, SRNO",190267.0,0.0,0.0,0.0,0.0,0.0
566,Django,42091.0,0.0,0.0,0.0,0.0,0.0
567,Djo,182811.0,2558894.0,1700873.0,402246.0,253526.0,294578.0
568,Doechii,223270.0,780066.0,358316.0,138670.0,129179.0,66823.0
569,Doja Cat,3638875.0,10798480.0,5440868.0,1962230.0,1200599.0,938212.0
570,"Doja Cat, Nicki Minaj",139100.0,437583.0,0.0,0.0,0.0,19325.0
571,"Doja Cat, SZA",755411.0,2611639.0,946790.0,343095.0,497226.0,221526.0
572,"Doja Cat, The Weeknd",58723.0,500761.0,152031.0,0.0,0.0,12590.0
573,Doks,52661.0,0.0,0.0,0.0,0.0,0.0
574,"Doks, 4Keus Gang",197643.0,0.0,0.0,0.0,0.0,0.0
575,Dominic Fike,49665.0,3694473.0,893869.0,0.0,0.0,115742.0
576,"Don Omar, Lucenzo",1501966.0,0.0,2499100.0,251429.0,423869.0,340932.0
577,"Don Omar, Lucenzo, Tiësto",69219.0,0.0,0.0,0.0,0.0,0.0
578,Don Toliver,36289.0,1408708.0,391013.0,31339.0,0.0,51668.0
579,Dosseh,1918826.0,0.0,0.0,0.0,0.0,27301.0
580,"Dosseh, Booba",412555.0,0.0,0.0,0.0,0.0,0.0
581,"Dosseh, Bramsito",114444.0,0.0,0.0,0.0,0.0,0.0
582,"Dosseh, Dinos",65700.0,0.0,0.0,0.0,0.0,0.0
583,"Dosseh, Lacrim",86897.0,0.0,0.0,0.0,0.0,0.0
584,"Dosseh, Landy",121610.0,0.0,0.0,0.0,0.0,0.0
585,"Dosseh, Maes",726774.0,0.0,0.0,0.0,0.0,0.0
586,"Dosseh, Momsii",80074.0,0.0,0.0,0.0,0.0,0.0
587,"Dosseh, Nekfeu",52626.0,0.0,0.0,0.0,0.0,0.0
588,"Dosseh, Tiakola",109217.0,0.0,0.0,0.0,0.0,0.0
589,"Dosseh, Werenoi",71784.0,0.0,0.0,0.0,0.0,0.0
590,"Dosseh, Zed",65584.0,0.0,0.0,0.0,0.0,0.0
591,"Doums, Freeze corleone",45580.0,0.0,0.0,0.0,0.0,0.0
592,"Doums, Laylow",154236.0,0.0,0.0,0.0,0.0,0.0
593,"Doums, Nekfeu",41457.0,0.0,0.0,0.0,0.0,0.0
594,"Doums, Nekfeu, Nae",34559.0,0.0,0.0,0.0,0.0,0.0
595,"Doums, PLK",65415.0,0.0,0.0,0.0,0.0,0.0
596,Dove Cameron,46109.0,508107.0,582935.0,85236.0,0.0,62434.0
597,"Dr. Dre, Snoop Dogg",98577.0,204642.0,488411.0,0.0,0.0,82017.0
598,Dr. Yaro,1613563.0,0.0,0.0,0.0,0.0,107150.0
599,Drake,4239278.0,28171443.0,9032507.0,3067136.0,2071911.0,1376066.0
600,"Drake, Chris Brown",80221.0,297524.0,104035.0,42804.0,0.0,13504.0
601,"Drake, Fivio Foreign, Sosa Geek",58963.0,252056.0,94462.0,0.0,0.0,12756.0
602,"Drake, Future",74549.0,391298.0,107501.0,42813.0,0.0,17687.0
603,"Drake, Future, Young Thug",51073.0,390600.0,179585.0,123987.0,0.0,24865.0
604,"Drake, GIVĒON",86231.0,1122189.0,200338.0,53696.0,0.0,37370.0
605,"Drake, JAY-Z",51709.0,300094.0,102323.0,32862.0,0.0,15122.0
606,"Drake, Lil Baby",44651.0,1095632.0,79279.0,0.0,0.0,9510.0
607,"Drake, Lil Durk",187459.0,1276970.0,530970.0,165850.0,119187.0,88379.0
608,"Drake, Michael Jackson",208673.0,1119045.0,387944.0,145778.0,164174.0,70432.0
609,"Drake, Playboi Carti",121353.0,392331.0,178782.0,79203.0,40109.0,26819.0
610,"Drake, Quavo, Travis Scott",50745.0,421183.0,99315.0,26732.0,19483.0,16610.0
611,"Drake, Rick Ross",94816.0,1202890.0,360859.0,41294.0,0.0,79046.0
612,"Drake, Static Major, Ty Dolla $ign",33909.0,193474.0,62519.0,0.0,0.0,7604.0
613,"Drake, Travis Scott",47608.0,711113.0,208352.0,52169.0,0.0,22824.0
614,"Drake, Wizkid, Kyla",627695.0,5520858.0,849513.0,205181.0,328987.0,232364.0
615,"Drenchill, Indiiana",160368.0,0.0,0.0,0.0,0.0,0.0
616,"Driks, Jahyanai",83513.0,0.0,0.0,0.0,0.0,0.0
617,DripReport,597218.0,236619.0,278314.0,0.0,0.0,79291.0
618,"Dry, Dadju",53945.0,0.0,0.0,0.0,0.0,0.0
619,Dua Lipa,7602350.0,19726977.0,8075980.0,5765637.0,5461849.0,2650088.0
620,"Dua Lipa, Angèle",2350050.0,0.0,0.0,0.0,33857.0,424586.0
621,"Dua Lipa, DaBaby",800378.0,2640503.0,1397270.0,556888.0,479636.0,324003.0
622,"Dua Lipa, Pierre de Maere",148552.0,0.0,0.0,0.0,0.0,0.0
623,"Dubdogz, Bhaskar",274104.0,0.0,0.0,0.0,0.0,0.0
624,Dubzyy,2351001.0,0.0,0.0,0.0,0.0,99633.0
625,Duck Sauce,27498.0,0.0,0.0,0.0,0.0,0.0
626,Duncan Laurence,465005.0,392292.0,1020835.0,139872.0,176230.0,390893.0
627,"Dynoro, Fumaratto",125381.0,0.0,0.0,0.0,134364.0,0.0
628,"Dynoro, Gigi D'Agostino",1094543.0,1298184.0,4313273.0,1074225.0,420682.0,383830.0
629,Début De Soirée,110848.0,0.0,0.0,0.0,0.0,0.0
630,ELSO,58609.0,0.0,0.0,0.0,0.0,0.0
631,"Earth, Wind & Fire",991825.0,2144766.0,101324.0,0.0,0.0,206856.0
632,Ed Sheeran,7346436.0,38089008.0,17140480.0,6298583.0,6820608.0,3463085.0
633,"Ed Sheeran & Justin Bieber, Justin Bieber",360420.0,1896594.0,1087425.0,703158.0,637318.0,256365.0
634,"Ed Sheeran, Beyoncé",144469.0,1065788.0,381159.0,314663.0,412161.0,95888.0
635,"Ed Sheeran, Camila Cabello, Cardi B",353459.0,1481995.0,485167.0,216676.0,0.0,117605.0
636,"Ed Sheeran, Chance the Rapper, PnB Rock",32455.0,1112516.0,498863.0,47258.0,0.0,36171.0
637,"Ed Sheeran, Elton John",90694.0,842950.0,903813.0,51732.0,0.0,22177.0
638,"Ed Sheeran, Justin Bieber",356241.0,1023457.0,901713.0,495302.0,381394.0,109034.0
